preset,formulation,n_realizations,realization_years,sim_start,sim_end,k_concurrent,realization_batch,mode,rank,hostname,stagger_s,eval_index,kind,wall_seconds,ru_maxrss_mb,mem_available_mb,objs_ok,obj0,obj1,obj2,t_start_epoch,job_id,code_sha
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,48,0,ladder,9,a007.anvil.rcac.purdue.edu,9,0,cold,69.212,566.9,222040.5,True,-0.284211,35.0,-0.3,1783982660.7,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,48,0,ladder,9,a007.anvil.rcac.purdue.edu,9,1,warm,68.278,697.6,216419.0,True,-0.284211,35.0,-0.3,1783982729.9,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,48,0,ladder,9,a007.anvil.rcac.purdue.edu,9,2,warm,67.931,697.6,214909.6,True,-0.284211,35.0,-0.3,1783982798.1,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,48,0,ladder,10,a007.anvil.rcac.purdue.edu,10,0,cold,68.695,566.0,221981.2,True,-0.284211,35.0,-0.3,1783982661.7,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,48,0,ladder,10,a007.anvil.rcac.purdue.edu,10,1,warm,67.999,698.2,216365.3,True,-0.284211,35.0,-0.3,1783982730.4,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,48,0,ladder,10,a007.anvil.rcac.purdue.edu,10,2,warm,67.787,698.2,214909.6,True,-0.284211,35.0,-0.3,1783982798.4,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,48,0,ladder,11,a007.anvil.rcac.purdue.edu,11,0,cold,68.802,564.8,221754.8,True,-0.284211,35.0,-0.3,1783982662.7,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,48,0,ladder,11,a007.anvil.rcac.purdue.edu,11,1,warm,68.015,696.4,216273.5,True,-0.284211,35.0,-0.3,1783982731.5,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,48,0,ladder,11,a007.anvil.rcac.purdue.edu,11,2,warm,67.881,696.4,214941.6,True,-0.284211,35.0,-0.3,1783982799.5,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,48,0,ladder,12,a007.anvil.rcac.purdue.edu,12,0,cold,69.859,564.2,221485.2,True,-0.284211,35.0,-0.3,1783982663.7,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,48,0,ladder,12,a007.anvil.rcac.purdue.edu,12,1,warm,68.671,695.5,216165.8,True,-0.284211,35.0,-0.3,1783982733.5,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,48,0,ladder,12,a007.anvil.rcac.purdue.edu,12,2,warm,68.367,695.5,215105.9,True,-0.284211,35.0,-0.3,1783982802.2,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,48,0,ladder,13,a007.anvil.rcac.purdue.edu,13,0,cold,69.415,564.6,221505.2,True,-0.284211,35.0,-0.3,1783982664.7,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,48,0,ladder,13,a007.anvil.rcac.purdue.edu,13,1,warm,68.2,696.0,216168.7,True,-0.284211,35.0,-0.3,1783982734.1,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,48,0,ladder,13,a007.anvil.rcac.purdue.edu,13,2,warm,67.984,696.0,215058.7,True,-0.284211,35.0,-0.3,1783982802.3,19163445,8c60ecd-dirty
